ID_ANO	PRG	ANNEE_SCOLAIRE	SITE
39658721	MF	2015/2016	Cergy
39658721	MI	2015/2016	Cergy
39658721	ING2	2015/2016	Cergy
39658721	ING1	2014/2015	Cergy
39658721	ING1-GM	2014/2015	Cergy
441718	ING1-GM	2017/2018	Cergy
441718	ING1	2017/2018	Cergy
52974271	VISUAL	2017/2018	Cergy
52974271	ING3	2017/2018	Cergy
52974271	GSI	2016/2017	Cergy
52974271	GI	2016/2017	Cergy
52974271	ING2	2016/2017	Cergy
52974271	ING1-GI	2015/2016	Cergy
52974271	ING1	2015/2016	Cergy
52974271	CPI2	2014/2015	Cergy
52974271	CPI1	2013/2014	Cergy
91323681	CPI2	2017/2018	Cergy
91323681	CPI1	2016/2017	Cergy
91323681	CPI1-CERGY	2015/2016	Cergy
91323681	CPI1	2015/2016	Cergy
87579510	CPI1	2017/2018	Pau
10159577	CPI2	2016/2017	Cergy
10159577	CPI1-CERGY	2015/2016	Cergy
10159577	CPI1	2015/2016	Cergy
70692394	CPI1	2017/2018	Cergy
25126964	ING1-GI	2017/2018	Cergy
25126964	ING1	2017/2018	Cergy
25126964	ING1-GI	2016/2017	Cergy
25126964	ING1-GM	2016/2017	Cergy
25126964	ING1	2016/2017	Cergy
25126964	CPI2-CERGY	2015/2016	Cergy
25126964	CPI2	2015/2016	Cergy
25126964	CPI1-CERGY	2014/2015	Cergy
25126964	CPI1	2014/2015	Cergy
24094220	CPI1	2017/2018	Cergy
35335239	IERP	2017/2018	Pau
35335239	ING3	2017/2018	Pau
35335239	SIE	2016/2017	Pau
35335239	GI	2016/2017	Pau
35335239	ING2	2016/2017	Pau
35335239	ING1-GI	2015/2016	Pau
35335239	ING1	2015/2016	Pau
35335239	CPI2	2014/2015	Pau
35335239	CPI1	2013/2014	Pau
35335239	CPI1	2012/2013	Pau
75702758	ING1-GM	2017/2018	Cergy
75702758	ING1	2017/2018	Cergy
85111639	ING1-GM	2017/2018	Cergy
85111639	ING1	2017/2018	Cergy
22437395	M272-IEF	2016/2017	Cergy
22437395	IFI	2016/2017	Cergy
22437395	ING3	2016/2017	Cergy
22437395	MF	2015/2016	Cergy
22437395	ING2	2015/2016	Cergy
22437395	ING1	2014/2015	Cergy
22437395	ING1-GM	2014/2015	Cergy
67244843	CPI2	2017/2018	Pau
67244843	CPI1	2016/2017	Pau
51163772	DS	2017/2018	Cergy
51163772	ING3	2017/2018	Cergy
51163772	MI	2016/2017	Cergy
51163772	ING2	2016/2017	Cergy
51163772	PMI	2016/2017	Cergy
90284611	BI	2017/2018	Cergy
90284611	ING3	2017/2018	Cergy
90284611	SIE	2016/2017	Cergy
90284611	GI	2016/2017	Cergy
90284611	ING2	2016/2017	Cergy
90284611	ING1-GI	2015/2016	Cergy
90284611	ING1	2015/2016	Cergy
90284611	CPI2	2014/2015	Cergy
90284611	CPI1	2013/2014	Cergy
45521512	MI	2017/2018	Cergy
45521512	ING2	2017/2018	Cergy
45521512	ING1-GM	2016/2017	Cergy
45521512	ING1	2016/2017	Cergy
45521512	CPI2-CERGY	2015/2016	Cergy
45521512	CPI2	2015/2016	Cergy
45521512	CPI1-CERGY	2014/2015	Cergy
45521512	CPI1	2014/2015	Cergy
79981406	IO-DECISION	2016/2017	Cergy
79981406	MI	2016/2017	Cergy
79981406	ING2	2016/2017	Cergy
79981406	ING1-GM	2015/2016	Cergy
79981406	ING1	2015/2016	Cergy
1435271	ING1-GI	2017/2018	Cergy
1435271	ING1	2017/2018	Cergy
1435271	CPI2	2016/2017	Cergy
1435271	CPI1-CERGY	2015/2016	Cergy
1435271	CPI1	2015/2016	Cergy
20142237	ING1-GI	2017/2018	Pau
20142237	ING1	2017/2018	Pau
20142237	CPI2	2016/2017	Pau
20142237	CPI1-PAU	2015/2016	Pau
20142237	CPI1	2015/2016	Pau
19666372	PMI	2017/2018	Cergy
67557464	IERP	2016/2017	Pau
67557464	ING3	2016/2017	Pau
67557464	GI	2015/2016	Pau
67557464	GSI	2015/2016	Pau
67557464	ING2	2015/2016	Pau
67557464	ING1	2014/2015	Pau
67557464	ING1-GI	2014/2015	Pau
67557464	CPI2	2013/2014	Pau
67557464	CPI2	2012/2013	Pau
7662964	CPI2	2017/2018	Cergy
7662964	CPI1	2016/2017	Cergy
16939319	DS	2017/2018	Cergy
16939319	ING3	2017/2018	Cergy
16939319	SIE	2016/2017	Cergy
16939319	GI	2016/2017	Cergy
16939319	ING2	2016/2017	Cergy
16939319	ING1-GI	2015/2016	Cergy
16939319	ING1	2015/2016	Cergy
16939319	CPI2	2014/2015	Cergy
16939319	CPI1	2013/2014	Cergy
59403351	CPI2	2017/2018	Cergy
59403351	CPI1	2016/2017	Cergy
72845386	ING3	2017/2018	Pau
72845386	MI	2016/2017	Pau
72845386	ING2	2016/2017	Pau
72845386	ING1-GM	2015/2016	Pau
72845386	ING1	2015/2016	Pau
82862499	ING1-GM	2017/2018	Cergy
82862499	ING1	2017/2018	Cergy
46648615	GSI	2017/2018	Cergy
46648615	GI	2017/2018	Cergy
46648615	ING2	2017/2018	Cergy
46648615	ING1-GI	2016/2017	Cergy
46648615	ING1	2016/2017	Cergy
46648615	CPI2-CERGY	2015/2016	Cergy
46648615	CPI2	2015/2016	Cergy
46648615	CPI1-CERGY	2014/2015	Cergy
46648615	CPI1	2014/2015	Cergy
53482161	ING1-GM	2017/2018	Cergy
53482161	ING1	2017/2018	Cergy
15871102	DS	2017/2018	Cergy
15871102	ING3	2017/2018	Cergy
15871102	SIE	2016/2017	Cergy
15871102	GI	2016/2017	Cergy
15871102	ING2	2016/2017	Cergy
15871102	ING1-GI	2015/2016	Cergy
15871102	ING1	2015/2016	Cergy
15871102	CPI2	2014/2015	Cergy
15871102	CPI1	2013/2014	Cergy
71605742	CPI1	2017/2018	Cergy
22413350	ING1-GI	2017/2018	Cergy
22413350	ING1	2017/2018	Cergy
307804	ICC	2017/2018	Pau
307804	ING3	2017/2018	Pau
307804	GSI	2016/2017	Pau
307804	GI	2016/2017	Pau
307804	ING2	2016/2017	Pau
307804	ING1-GI	2015/2016	Pau
307804	ING1	2015/2016	Pau
64425512	CESM1	2017/2018	Cergy
64425512	ING1-GI	2017/2018	Cergy
64425512	ING1	2017/2018	Cergy
64425512	ING1-GI	2016/2017	Cergy
64425512	ING1	2016/2017	Cergy
64425512	CPI2-CERGY	2015/2016	Cergy
64425512	CPI2	2015/2016	Cergy
64425512	CPI2	2014/2015	Cergy
64425512	CPI1	2013/2014	Cergy
16719598	CPI1	2017/2018	Cergy
84100831	CPI1	2016/2017	Cergy
84100831	CPI1-CERGY	2015/2016	Cergy
84100831	CPI1	2015/2016	Cergy
69774668	BI	2016/2017	Cergy
69774668	ING3	2016/2017	Cergy
69774668	PRG-FLE	2015/2016	Cergy
69774668	PMI	2015/2016	Cergy
69774668	MI	2015/2016	Cergy
69774668	ING2	2015/2016	Cergy
85067705	ING1-GI	2017/2018	Pau
85067705	ING1	2017/2018	Pau
85067705	CPI2	2016/2017	Pau
85067705	CPI1-PAU	2015/2016	Pau
85067705	CPI1	2015/2016	Pau
31936763	ING1-GI	2017/2018	Cergy
31936763	ING1	2017/2018	Cergy
31936763	CPI2	2016/2017	Cergy
31936763	CPI1-CERGY	2015/2016	Cergy
31936763	CPI1	2015/2016	Cergy
14404810	GSI	2017/2018	Cergy
14404810	GI	2017/2018	Cergy
14404810	ING2	2017/2018	Cergy
14404810	ING1-GI	2016/2017	Cergy
14404810	ING1	2016/2017	Cergy
14404810	CPI2-CERGY	2015/2016	Cergy
14404810	CPI2	2015/2016	Cergy
14404810	CPI1-CERGY	2014/2015	Cergy
14404810	CPI1	2014/2015	Cergy
16138008	ING1-GI	2017/2018	Cergy
16138008	ING1	2017/2018	Cergy
16138008	CPI2	2016/2017	Cergy
16138008	CPI1-CERGY	2015/2016	Cergy
16138008	CPI1	2015/2016	Cergy
26218720	MI	2017/2018	Cergy
26218720	ING2	2017/2018	Cergy
26218720	ING1-GM	2016/2017	Cergy
26218720	ING1	2016/2017	Cergy
26218720	CPI2-CERGY	2015/2016	Cergy
26218720	CPI2	2015/2016	Cergy
26218720	CPI1-CERGY	2014/2015	Cergy
26218720	CPI1	2014/2015	Cergy
62321661	BI	2017/2018	Cergy
62321661	ING3	2017/2018	Cergy
62321661	SIE	2016/2017	Cergy
62321661	GI	2016/2017	Cergy
62321661	ING2	2016/2017	Cergy
62321661	ING1-GI	2015/2016	Cergy
62321661	ING1	2015/2016	Cergy
62321661	CPI2	2014/2015	Cergy
62321661	CPI1	2013/2014	Cergy
90188860	MI	2017/2018	Cergy
90188860	ING2	2017/2018	Cergy
90188860	ING1-GM	2016/2017	Cergy
90188860	ING1	2016/2017	Cergy
87381660	SECINF	2017/2018	Cergy
87381660	ING3	2017/2018	Cergy
87381660	GSI	2016/2017	Cergy
87381660	GI	2016/2017	Cergy
87381660	ING2	2016/2017	Cergy
87381660	ING1-GI	2015/2016	Cergy
87381660	ING1	2015/2016	Cergy
87381660	CPI2	2014/2015	Cergy
87381660	CPI1	2013/2014	Cergy
87381660	CPI1	2012/2013	Cergy
49997609	CPI1	2017/2018	Pau
17950595	DS	2017/2018	Cergy
17950595	ING3	2017/2018	Cergy
17950595	SIE	2016/2017	Cergy
17950595	GI	2016/2017	Cergy
17950595	ING2	2016/2017	Cergy
17950595	ING1-GI	2015/2016	Cergy
17950595	ING1	2015/2016	Cergy
17950595	CPI2	2014/2015	Cergy
17950595	CPI1	2013/2014	Cergy
23768955	GSI	2017/2018	Cergy
23768955	GI	2017/2018	Cergy
23768955	ING2	2017/2018	Cergy
23768955	ING1-GI	2016/2017	Cergy
23768955	ING1	2016/2017	Cergy
23768955	CPI2-CERGY	2015/2016	Cergy
23768955	CPI2	2015/2016	Cergy
50596535	CPI2	2017/2018	Cergy
50596535	CPI1	2016/2017	Cergy
17237188	DS	2017/2018	Cergy
17237188	ING3	2017/2018	Cergy
17237188	MI	2016/2017	Cergy
17237188	ING2	2016/2017	Cergy
17237188	ING1-GM	2015/2016	Cergy
17237188	ING1	2015/2016	Cergy
17237188	CPI2	2014/2015	Cergy
17237188	CPI1	2013/2014	Cergy
87352484	ING1-GM	2017/2018	Cergy
87352484	ING1	2017/2018	Cergy
92352319	ING1-GI	2017/2018	Cergy
92352319	ING1	2017/2018	Cergy
92352319	CPI2	2016/2017	Cergy
92352319	CPI1-CERGY	2015/2016	Cergy
92352319	CPI1	2015/2016	Cergy
13031364	GSI	2017/2018	Cergy
13031364	GI	2017/2018	Cergy
13031364	ING2	2017/2018	Cergy
13031364	ING1-GI	2016/2017	Cergy
13031364	ING1	2016/2017	Cergy
13031364	CPI2-CERGY	2015/2016	Cergy
13031364	CPI2	2015/2016	Cergy
13031364	CPI1-CERGY	2014/2015	Cergy
13031364	CPI1	2014/2015	Cergy
6438654	ING1-GI	2017/2018	Cergy
6438654	ING1	2017/2018	Cergy
43679605	CPI2	2017/2018	Cergy
43679605	CPI1	2016/2017	Cergy
45293492	ING3	2017/2018	Cergy
45293492	FINTECH	2017/2018	Cergy
45293492	SIE	2016/2017	Cergy
45293492	GI	2016/2017	Cergy
45293492	ING2	2016/2017	Cergy
45293492	PMI	2016/2017	Cergy
49855009	CPI1	2017/2018	Cergy
39651431	ING1-GI	2017/2018	Cergy
39651431	ING1	2017/2018	Cergy
45760441	ING1-GI	2017/2018	Pau
45760441	ING1	2017/2018	Pau
70229843	CPI1	2017/2018	Cergy
24742396	ING1-GM	2017/2018	Pau
24742396	ING1	2017/2018	Pau
24742396	CPI2	2016/2017	Pau
24742396	CPI1-PAU	2015/2016	Pau
24742396	CPI1	2015/2016	Pau
77061260	BI	2016/2017	Cergy
77061260	ING3	2016/2017	Cergy
77061260	GI	2015/2016	Cergy
77061260	SIE	2015/2016	Cergy
77061260	ING2	2015/2016	Cergy
77061260	ING1	2014/2015	Cergy
77061260	ING1-GI	2014/2015	Cergy
28802687	IERP	2016/2017	Pau
28802687	ING3	2016/2017	Pau
28802687	GI	2015/2016	Pau
28802687	SIE	2015/2016	Pau
28802687	ING2	2015/2016	Pau
28802687	ING1	2014/2015	Pau
28802687	ING1-GI	2014/2015	Pau
28802687	CPI2	2013/2014	Pau
28802687	CPI1	2012/2013	Pau
24204021	CPI2	2017/2018	Cergy
24204021	CPI1	2016/2017	Cergy
98782203	CPI1	2017/2018	Pau
98782203	CPI1	2016/2017	Pau
87871395	MA-M1	2017/2018	Cergy
87871395	MF	2017/2018	Cergy
87871395	ING2	2017/2018	Cergy
87871395	ING1-GM	2016/2017	Cergy
87871395	ING1	2016/2017	Cergy
75566817	MI	2017/2018	Cergy
75566817	ING2	2017/2018	Cergy
75566817	ING1-GM	2016/2017	Cergy
75566817	ING1	2016/2017	Cergy
75566817	CPI2-CERGY	2015/2016	Cergy
75566817	CPI2	2015/2016	Cergy
75566817	CPI1-CERGY	2014/2015	Cergy
75566817	CPI1	2014/2015	Cergy
15800129	IFI	2017/2018	Cergy
15800129	ING3	2017/2018	Cergy
15800129	MMD-MA-ACTU	2016/2017	Cergy
15800129	MF	2016/2017	Cergy
15800129	ING2	2016/2017	Cergy
15800129	ING1-GM	2015/2016	Cergy
15800129	ING1	2015/2016	Cergy
91634904	MI	2017/2018	Cergy
91634904	ING2	2017/2018	Cergy
91634904	ING1-GI	2016/2017	Cergy
91634904	ING1	2016/2017	Cergy
91634904	CPI2-CERGY	2015/2016	Cergy
91634904	CPI2	2015/2016	Cergy
91634904	CPI1-CERGY	2014/2015	Cergy
91634904	CPI1	2014/2015	Cergy
25646623	ING1-GI	2017/2018	Pau
25646623	ING1	2017/2018	Pau
25646623	CPI2	2016/2017	Pau
25646623	CPI1-PAU	2015/2016	Pau
25646623	CPI1	2015/2016	Pau
89104535	ING1-GM	2017/2018	Cergy
89104535	ING1	2017/2018	Cergy
89104535	CPI2	2016/2017	Cergy
89104535	CPI1-CERGY	2015/2016	Cergy
89104535	CPI1	2015/2016	Cergy
45325821	DS	2017/2018	Cergy
45325821	ING3	2017/2018	Cergy
45325821	MI	2016/2017	Cergy
45325821	ING2	2016/2017	Cergy
45325821	ING1-GM	2015/2016	Cergy
45325821	ING1	2015/2016	Cergy
45325821	CPI2	2014/2015	Cergy
45325821	CPI1	2013/2014	Cergy
72600265	CPI2	2017/2018	Pau
72600265	CPI1	2016/2017	Pau
95544662	MI	2017/2018	Cergy
95544662	ING2	2017/2018	Cergy
95544662	ING1-GM	2016/2017	Cergy
95544662	ING1	2016/2017	Cergy
95544662	CPI2-CERGY	2015/2016	Cergy
95544662	CPI2	2015/2016	Cergy
95544662	CPI1-CERGY	2014/2015	Cergy
95544662	CPI1	2014/2015	Cergy
95898894	CPI2	2017/2018	Pau
95898894	CPI1	2016/2017	Pau
50224143	CPI2	2017/2018	Cergy
50224143	CPI1	2016/2017	Cergy
18415825	SIE	2017/2018	Cergy
18415825	GI	2017/2018	Cergy
18415825	ING2	2017/2018	Cergy
18415825	ING1-GI	2016/2017	Cergy
18415825	ING1	2016/2017	Cergy
18415825	CPI2-CERGY	2015/2016	Cergy
18415825	CPI2	2015/2016	Cergy
18415825	CPI1-CERGY	2014/2015	Cergy
18415825	CPI1	2014/2015	Cergy
21362031	ING1-GI	2017/2018	Pau
21362031	ING1	2017/2018	Pau
21362031	CPI2	2016/2017	Pau
21362031	CPI1-PAU	2015/2016	Pau
21362031	CPI1	2015/2016	Pau
87597515	CPI1	2017/2018	Cergy
32736869	ADEO2	2017/2018	Cergy
32736869	ADEO1	2016/2017	Cergy
50217364	QFRM1	2017/2018	Cergy
69098305	IERP	2016/2017	Pau
69098305	ING3	2016/2017	Pau
69098305	GI	2015/2016	Pau
69098305	SIE	2015/2016	Pau
69098305	GSI	2015/2016	Pau
69098305	ING2	2015/2016	Pau
69098305	ING1	2014/2015	Pau
69098305	ING1-GI	2014/2015	Pau
69098305	CPI2	2013/2014	Pau
69098305	CPI1	2012/2013	Pau
57998510	SIE	2017/2018	Cergy
57998510	GI	2017/2018	Cergy
57998510	ING2	2017/2018	Cergy
57998510	SIE	2016/2017	Cergy
57998510	GI	2016/2017	Cergy
57998510	ING2	2016/2017	Cergy
45376001	IFI	2017/2018	Cergy
45376001	ING3	2017/2018	Cergy
45376001	QFRM1	2016/2017	Cergy
7327942	ADEO1	2017/2018	Cergy
7327942	ING1-GM	2016/2017	Cergy
7327942	ING1	2016/2017	Cergy
7327942	PMI	2016/2017	Cergy
52096109	CPI2	2017/2018	Cergy
52096109	CPI1	2016/2017	Cergy
3434885	ACTUARIAT	2016/2017	Cergy
3434885	IFI	2016/2017	Cergy
3434885	ING3	2016/2017	Cergy
3434885	MMD-MA-ACTU	2015/2016	Cergy
3434885	MMD-MA	2015/2016	Cergy
3434885	MF	2015/2016	Cergy
3434885	ING2	2015/2016	Cergy
3434885	ING1	2014/2015	Cergy
3434885	ING1-GM	2014/2015	Cergy
97846729	IMSI	2017/2018	Pau
97846729	ING3	2017/2018	Pau
97846729	MI	2016/2017	Pau
97846729	ING2	2016/2017	Pau
97846729	ING1-GM	2015/2016	Pau
97846729	ING1	2015/2016	Pau
61488111	CPI2	2017/2018	Cergy
61488111	CPI1	2016/2017	Cergy
45993594	GSI	2017/2018	Cergy
45993594	GI	2017/2018	Cergy
45993594	ING2	2017/2018	Cergy
45993594	ING1-GI	2016/2017	Cergy
45993594	ING1	2016/2017	Cergy
45993594	CPI2-CERGY	2015/2016	Cergy
45993594	CPI2	2015/2016	Cergy
45993594	CPI1-CERGY	2014/2015	Cergy
45993594	CPI1	2014/2015	Cergy
48202655	IERP	2017/2018	Pau
48202655	ING3	2017/2018	Pau
48202655	SIE	2016/2017	Pau
48202655	GI	2016/2017	Pau
48202655	ING2	2016/2017	Pau
48202655	ING1-GI	2015/2016	Pau
48202655	ING1	2015/2016	Pau
48202655	CPI2	2014/2015	Pau
48202655	CPI1	2013/2014	Pau
15502902	DS	2016/2017	Cergy
15502902	ING3	2016/2017	Cergy
15502902	PRG-FLE	2015/2016	Cergy
15502902	PMI	2015/2016	Cergy
15502902	MI	2015/2016	Cergy
15502902	ING2	2015/2016	Cergy
78762207	GEM3	2017/2018	Cergy
78762207	ING3	2017/2018	Cergy
78762207	MA-M1	2016/2017	Cergy
78762207	MF	2016/2017	Cergy
78762207	ING2	2016/2017	Cergy
78762207	ING1-GM	2015/2016	Cergy
78762207	ING1	2015/2016	Cergy
73938272	CPI2	2017/2018	Pau
73938272	CPI1	2016/2017	Pau
97053928	CPI2	2017/2018	Pau
97053928	CPI1	2016/2017	Pau
58607520	MA-M1	2017/2018	Cergy
58607520	MF	2017/2018	Cergy
58607520	ING2	2017/2018	Cergy
58607520	ING1-GM	2016/2017	Cergy
58607520	ING1	2016/2017	Cergy
53457911	ING3	2015/2016	Cergy
53457911	BI	2015/2016	Cergy
53457911	SIE	2014/2015	Cergy
53457911	ING2	2014/2015	Cergy
53457911	GI	2014/2015	Cergy
53457911	MAIN	2013/2014	Cergy
53457911	ING1	2013/2014	Cergy
55842767	ING1-GI	2017/2018	Pau
55842767	ING1	2017/2018	Pau
37925142	MF	2017/2018	Cergy
37925142	ING2	2017/2018	Cergy
37925142	ING1-GM	2016/2017	Cergy
37925142	ING1	2016/2017	Cergy
37925142	CPI2-CERGY	2015/2016	Cergy
37925142	CPI2	2015/2016	Cergy
99633343	CPI1	2017/2018	Cergy
11419838	BI	2016/2017	Cergy
11419838	ING3	2016/2017	Cergy
11419838	GI	2015/2016	Cergy
11419838	SIE	2015/2016	Cergy
11419838	ING2	2015/2016	Cergy
81047074	SIE	2017/2018	Cergy
81047074	GI	2017/2018	Cergy
81047074	ING2	2017/2018	Cergy
81047074	ING1-GI	2016/2017	Cergy
81047074	ING1	2016/2017	Cergy
81047074	CPI2-CERGY	2015/2016	Cergy
81047074	CPI2	2015/2016	Cergy
81047074	CPI1-CERGY	2014/2015	Cergy
81047074	CPI1	2014/2015	Cergy
34497058	ING1-GM	2017/2018	Pau
34497058	ING1	2017/2018	Pau
34497058	CPI2	2016/2017	Pau
34497058	CPI1-PAU	2015/2016	Pau
34497058	CPI1	2015/2016	Pau
34497058	CPI1-PAU	2014/2015	Pau
34497058	CPI1	2014/2015	Pau
42595460	MI	2017/2018	Pau
42595460	ING2	2017/2018	Pau
42595460	ING1-GM	2016/2017	Pau
42595460	ING1	2016/2017	Pau
34520421	CPI1	2017/2018	Cergy
17211571	DS	2017/2018	Cergy
17211571	ING3	2017/2018	Cergy
17211571	MI	2016/2017	Cergy
17211571	ING2	2016/2017	Cergy
17211571	ING1-GM	2015/2016	Cergy
17211571	ING1	2015/2016	Cergy
17211571	CPI2	2014/2015	Cergy
17211571	CPI1	2013/2014	Cergy
26423205	CPI2	2017/2018	Cergy
26423205	CPI1	2016/2017	Cergy
95619429	GSI	2017/2018	Cergy
95619429	GI	2017/2018	Cergy
95619429	ING2	2017/2018	Cergy
95619429	ING1-GI	2016/2017	Cergy
95619429	ING1	2016/2017	Cergy
95619429	CPI2-CERGY	2015/2016	Cergy
95619429	CPI2	2015/2016	Cergy
95619429	CPI1-CERGY	2014/2015	Cergy
95619429	CPI1	2014/2015	Cergy
28408997	ING3	2017/2018	Cergy
28408997	FINTECH	2017/2018	Cergy
28408997	MI	2016/2017	Cergy
28408997	ING2	2016/2017	Cergy
28408997	ING1-GM	2015/2016	Cergy
28408997	ING1	2015/2016	Cergy
28408997	ING1	2014/2015	Cergy
28408997	ING1-GM	2014/2015	Cergy
28408997	CPI2	2013/2014	Cergy
28408997	CPI1	2012/2013	Cergy
28408997	CPI1	2011/2012	Cergy
76523776	IERP	2016/2017	Pau
76523776	ING3	2016/2017	Pau
76523776	GI	2015/2016	Pau
76523776	SIE	2015/2016	Pau
76523776	ING2	2015/2016	Pau
76523776	ING1	2014/2015	Pau
76523776	ING1-GI	2014/2015	Pau
76523776	CPI2	2013/2014	Pau
76523776	CPI2	2012/2013	Pau
42782537	DS	2017/2018	Cergy
42782537	ING3	2017/2018	Cergy
42782537	SIE	2016/2017	Cergy
42782537	GI	2016/2017	Cergy
42782537	ING2	2016/2017	Cergy
42782537	ING1-GI	2015/2016	Cergy
42782537	ING1	2015/2016	Cergy
42782537	CPI2	2014/2015	Cergy
42782537	CPI1	2013/2014	Cergy
34694287	ADEO2	2016/2017	Cergy
14586100	ING3	2016/2017	Cergy
14586100	GI	2015/2016	Cergy
14586100	GSI	2015/2016	Cergy
14586100	ING2	2015/2016	Cergy
14586100	ING1	2014/2015	Cergy
14586100	ING1-GI	2014/2015	Cergy
14586100	CPI2	2013/2014	Cergy
14586100	CPI1	2012/2013	Cergy
56209178	VISUAL	2017/2018	Cergy
56209178	ING3	2017/2018	Cergy
56209178	GSI	2016/2017	Cergy
56209178	GI	2016/2017	Cergy
56209178	ING2	2016/2017	Cergy
56209178	ING1-GI	2015/2016	Cergy
56209178	ING1	2015/2016	Cergy
65050009	SMART	2017/2018	Cergy
65050009	ING3	2017/2018	Cergy
65050009	GSI	2016/2017	Cergy
65050009	GI	2016/2017	Cergy
65050009	ING2	2016/2017	Cergy
65050009	ING1-GI	2015/2016	Cergy
65050009	ING1	2015/2016	Cergy
65050009	CPI2	2014/2015	Cergy
65050009	CPI1	2013/2014	Cergy
92738215	GI	2017/2018	Cergy
92738215	ING2	2017/2018	Cergy
92738215	CESM1	2016/2017	Cergy
92738215	CESM2	2016/2017	Cergy
92738215	ING1-GI	2015/2016	Cergy
92738215	ING1	2015/2016	Cergy
92738215	ING1	2014/2015	Cergy
92738215	ING1-GI	2014/2015	Cergy
92738215	CPI2	2013/2014	Cergy
92738215	CPI2	2012/2013	Cergy
34846317	GSI	2017/2018	Cergy
34846317	GI	2017/2018	Cergy
34846317	ING2	2017/2018	Cergy
34846317	ING1-GI	2016/2017	Cergy
34846317	ING1	2016/2017	Cergy
34846317	CPI2-CERGY	2015/2016	Cergy
34846317	CPI2	2015/2016	Cergy
34846317	CPI1-CERGY	2014/2015	Cergy
34846317	CPI1	2014/2015	Cergy
71549024	IMSI	2017/2018	Pau
71549024	ING3	2017/2018	Pau
71549024	MI	2016/2017	Pau
71549024	ING2	2016/2017	Pau
71549024	ING1-GM	2015/2016	Pau
71549024	ING1	2015/2016	Pau
22792009	CPI2	2017/2018	Cergy
22792009	CPI2	2016/2017	Cergy
22792009	CPI1-CERGY	2015/2016	Cergy
22792009	CPI1	2015/2016	Cergy
28691597	BI	2017/2018	Cergy
28691597	ING3	2017/2018	Cergy
28691597	SIE	2016/2017	Cergy
28691597	GI	2016/2017	Cergy
28691597	ING2	2016/2017	Cergy
28691597	ING1-GI	2015/2016	Cergy
28691597	ING1	2015/2016	Cergy
20484239	DS	2017/2018	Cergy
20484239	ING3	2017/2018	Cergy
20484239	MI	2016/2017	Cergy
20484239	ING2	2016/2017	Cergy
20484239	ING1-GM	2015/2016	Cergy
20484239	ING1	2015/2016	Cergy
64073440	ADEO1	2017/2018	Cergy
8585540	CPI1	2017/2018	Cergy
62520336	ISF	2016/2017	Cergy
62520336	IFI	2016/2017	Cergy
62520336	ING3	2016/2017	Cergy
62520336	MMD-MA-MA	2015/2016	Cergy
62520336	MMD-MA	2015/2016	Cergy
62520336	MF	2015/2016	Cergy
62520336	ING2	2015/2016	Cergy
62520336	ING1	2014/2015	Cergy
62520336	ING1-GM	2014/2015	Cergy
98394111	CPI2	2017/2018	Cergy
98394111	CPI1	2016/2017	Cergy
22129794	CPI2	2016/2017	Cergy
22129794	CPI2-CERGY	2015/2016	Cergy
22129794	CPI2	2015/2016	Cergy
22129794	CPI1-CERGY	2014/2015	Cergy
22129794	CPI1	2014/2015	Cergy
6912443	ING1-GI	2017/2018	Cergy
6912443	ING1	2017/2018	Cergy
6912443	ING1-GI	2016/2017	Cergy
6912443	ING1	2016/2017	Cergy
6912443	CPI2-CERGY	2015/2016	Cergy
6912443	CPI2	2015/2016	Cergy
6912443	CPI1-CERGY	2014/2015	Cergy
6912443	CPI1	2014/2015	Cergy
55206226	ACTUARIAT	2016/2017	Cergy
55206226	IFI	2016/2017	Cergy
55206226	ING3	2016/2017	Cergy
55206226	MMD-MA-ACTU	2015/2016	Cergy
55206226	MF	2015/2016	Cergy
55206226	ING2	2015/2016	Cergy
55206226	MMD-MA	2014/2015	Cergy
55206226	MF	2014/2015	Cergy
55206226	ING2	2014/2015	Cergy
55206226	MAAP	2013/2014	Cergy
55206226	ING1	2013/2014	Cergy
64371106	DS	2017/2018	Cergy
64371106	ING3	2017/2018	Cergy
64371106	MI	2016/2017	Cergy
64371106	ING2	2016/2017	Cergy
64371106	ING1-GM	2015/2016	Cergy
64371106	ING1	2015/2016	Cergy
64371106	CPI2	2014/2015	Cergy
64371106	CPI1	2013/2014	Cergy
42244483	SIE	2017/2018	Cergy
42244483	GI	2017/2018	Cergy
42244483	ING2	2017/2018	Cergy
42244483	ING1-GI	2016/2017	Cergy
42244483	ING1	2016/2017	Cergy
42244483	CPI2-CERGY	2015/2016	Cergy
42244483	CPI2	2015/2016	Cergy
42244483	CPI1-CERGY	2014/2015	Cergy
42244483	CPI1	2014/2015	Cergy
29298395	ING3	2015/2016	Cergy
29298395	BI	2015/2016	Cergy
29298395	GEM3	2014/2015	Cergy
29298395	SIE	2013/2014	Cergy
29298395	GI	2013/2014	Cergy
29298395	ING2	2013/2014	Cergy
29298395	MAIN	2012/2013	Cergy
29298395	ING1	2012/2013	Cergy
11413989	ICC	2015/2016	Pau
11413989	ING3	2015/2016	Pau
11413989	GSI	2014/2015	Pau
11413989	ING2	2014/2015	Pau
11413989	GI	2014/2015	Pau
11413989	MAIN	2013/2014	Pau
11413989	ING1	2013/2014	Pau
49094911	IERP	2016/2017	Pau
49094911	ING3	2016/2017	Pau
49094911	GI	2015/2016	Pau
49094911	SIE	2015/2016	Pau
